Acute Scar	266.666666667	178.811279826
Acute Scar	256.666666667	168.815618221
Acute Scar	245.555555556	193.249457701
Acute Scar	218.888888889	292.095444685
Acute Scar	324.444444444	320.971800434
Acute Scar	351.111111111	342.073752711
Acute Scar	422.222222222	357.622559653
Acute Scar	467.777777778	306.53362256
Acute Scar	455.555555556	214.351409978
Acute Scar	428.888888889	228.789587852
Acute Scar	407.777777778	71.0802603037
Acute Scar	373.333333333	57.7527114967
Acute Scar	557.777777778	176.590021692
Acute Scar	624.444444444	174.368763557
Acute Scar	556.666666667	253.223427332
Acute Scar	152.222222222	326.52494577
Acute Scar	122.222222222	314.30802603
Acute Scar	111.111111111	319.861171367
Acute Scar	82.2222222222	222.125813449
Acute Scar	114.444444444	162.151843818
Acute Scar	68.8888888889	119.947939262
Acute Scar	63.3333333333	103.288503254
Acute Scar	147.777777778	39.9826464208
Acute Scar	188.888888889	44.4251626898
Acute Scar	33.3333333333	358.73318872
Acute Scar	78.8888888889	385.388286334
Acute Scar	85.5555555556	397.605206074
Acute Scar	6.66666666667	466.464208243
Acute Scar	64.4444444444	518.663774403
Acute Scar	96.6666666667	569.752711497
Acute Scar	65.5555555556	600.85032538
Acute Scar	128.888888889	613.067245119
Acute Scar	183.333333333	607.514099783
Acute Scar	183.333333333	581.969631236
Acute Scar	150.0	507.557483731
Acute Scar	215.555555556	520.885032538
Acute Scar	242.222222222	521.995661605
Acute Scar	194.444444444	523.106290672
Acute Scar	240.0	559.757049892
Acute Scar	243.333333333	616.399132321
Acute Scar	228.888888889	636.390455531
Acute Scar	308.888888889	636.390455531
Acute Scar	345.555555556	660.824295011
Acute Scar	326.666666667	697.47505423
Acute Scar	212.222222222	764.112798265
Acute Scar	155.555555556	785.214750542
Acute Scar	132.222222222	767.444685466
Acute Scar	171.111111111	840.746203905
Acute Scar	450.0	731.904555315
Acute Scar	385.555555556	954.030368764
Acute Scar	505.555555556	976.242950108
Acute Scar	724.444444444	917.379609544
Acute Scar	683.333333333	892.945770065
Acute Scar	882.222222222	875.175704989
Acute Scar	1307.77777778	45.535791757
Acute Scar	1294.44444444	107.731019523
Acute Scar	1211.11111111	143.271149675
Acute Scar	1034.44444444	177.700650759
Acute Scar	988.888888889	148.824295011
Acute Scar	965.555555556	153.26681128
Acute Scar	872.222222222	215.462039046
Acute Scar	1012.22222222	206.577006508
Acute Scar	1072.22222222	243.227765727
Acute Scar	1054.44444444	260.997830803
Acute Scar	1016.66666667	257.665943601
Acute Scar	982.222222222	258.776572668
Acute Scar	1105.55555556	267.661605206
Acute Scar	1088.88888889	284.321041215
Acute Scar	1104.44444444	307.644251627
Acute Scar	1125.55555556	313.197396963
Acute Scar	1176.66666667	247.670281996
Acute Scar	1200.0	268.772234273
Acute Scar	1227.77777778	235.453362256
Acute Scar	1256.66666667	249.89154013
Acute Scar	1248.88888889	326.52494577
Acute Scar	1218.88888889	298.759219089
Acute Scar	1264.44444444	385.388286334
Acute Scar	1325.55555556	432.034707158
Acute Scar	1230.0	425.370932755
Acute Scar	1195.55555556	423.14967462
Acute Scar	1111.11111111	460.911062907
Acute Scar	1083.33333333	435.36659436
Acute Scar	1062.22222222	360.954446855
Acute Scar	1062.22222222	339.852494577
Acute Scar	1263.33333333	627.505422993
Acute Scar	1231.11111111	584.190889371
Acute Scar	1145.55555556	669.709327549
Acute Scar	1227.77777778	674.151843818
Acute Scar	1251.11111111	674.151843818
Acute Scar	1282.22222222	723.019522777
Acute Scar	1268.88888889	731.904555315
Acute Scar	1310.0	640.8329718
Acute Scar	1116.66666667	723.019522777
Acute Scar	1108.88888889	743.010845987
Acute Scar	1094.44444444	760.780911063
Acute Scar	1146.66666667	733.015184382
Acute Scar	1112.22222222	798.542299349
Acute Scar	1093.33333333	824.086767896
Acute Scar	1068.88888889	811.869848156
Acute Scar	1060.0	840.746203905
Acute Scar	1050.0	861.848156182
Acute Scar	1085.55555556	871.843817787
Acute Scar	1056.66666667	890.724511931
Acute Scar	1025.55555556	902.94143167
Acute Scar	1007.77777778	902.94143167
Acute Scar	1003.33333333	918.490238612
Acute Scar	957.777777778	937.370932755
Acute Scar	934.444444444	909.605206074
Acute Scar	150.0	279.878524946
Acute Scar	147.777777778	249.89154013
Acute Scar	262.222222222	235.453362256
Acute Scar	566.666666667	270.993492408
Acute Scar	718.888888889	323.193058568
Acute Scar	853.333333333	278.767895879
Acute Scar	580.0	531.99132321
Acute Scar	543.333333333	553.093275488
Acute Scar	512.222222222	560.867678959
Acute Scar	513.333333333	545.318872017
Acute Scar	630.0	601.960954447
Acute Scar	710.0	539.765726681
Acute Scar	712.222222222	559.757049892
Acute Scar	677.777777778	521.995661605
Acute Scar	664.444444444	546.429501085
Acute Scar	796.666666667	490.898047722
Acute Scar	790.0	513.110629067
Acute Scar	820.0	544.20824295
Acute Scar	846.666666667	509.778741866
Acute Scar	855.555555556	487.566160521
Acute Scar	877.777777778	490.898047722
Acute Scar	867.777777778	470.906724512
Acute Scar	846.666666667	443.140997831
Acute Scar	831.111111111	413.154013015
Acute Scar	968.888888889	498.672451193
Acute Scar	1008.88888889	484.234273319
Acute Scar	996.666666667	529.770065076
Acute Scar	862.222222222	641.943600868
Acute Scar	838.888888889	660.824295011
Acute Scar	796.666666667	634.169197397
Acute Scar	787.777777778	646.386117137
Acute Scar	800.0	677.48373102
Acute Scar	704.444444444	650.828633406
Acute Scar	620.0	820.754880694
Acute Scar	641.111111111	820.754880694
Acute Scar	683.333333333	789.657266811
Acute Scar	733.333333333	799.652928416
Acute Scar	754.444444444	829.639913232
Acute Scar	676.666666667	865.180043384
Acute Scar	657.777777778	890.724511931
Acute Scar	814.444444444	828.529284165
Acute Scar	794.444444444	808.537960954
Acute Scar	878.888888889	817.422993492
Acute Scar	862.222222222	859.626898048
Acute Scar	840.0	881.839479393
Acute Scar	872.222222222	898.498915401
Acute Scar	912.222222222	956.251626898
Acute Scar	881.111111111	988.459869848
Acute Scar	871.111111111	1019.55748373
Acute Scar	801.111111111	1016.22559653
Acute Scar	793.333333333	1001.78741866
Acute Scar	983.333333333	974.021691974
Acute Scar	964.444444444	998.455531453
Acute Scar	943.333333333	794.09978308
Acute Scar	924.444444444	764.112798265
Acute Scar	961.111111111	779.661605206
Acute Scar	1044.44444444	796.321041215
Acute Scar	1048.88888889	760.780911063
Acute Scar	1018.88888889	719.687635575
Acute Scar	1028.88888889	736.347071584
Acute Scar	1043.33333333	647.496746204
Acute Scar	1097.77777778	613.067245119
Acute Scar	1080.0	620.84164859
Acute Scar	1092.22222222	629.726681128
Acute Scar	958.888888889	654.160520607
Acute Scar	957.777777778	671.930585683
Acute Scar	1017.77777778	647.496746204
Acute Scar	948.888888889	627.505422993
Acute Scar	1227.77777778	63.305856833
Acute Scar	1243.33333333	42.2039045553
Acute Scar	1265.55555556	178.811279826
Acute Scar	1160.0	440.919739696
Acute Scar	566.666666667	867.401301518
Acute Scar	603.333333333	850.74186551
Acute Scar	612.222222222	978.464208243
Acute Scar	650.0	975.132321041
Acute Scar	666.666666667	1016.22559653
Acute Scar	564.444444444	996.234273319
Acute Scar	552.222222222	968.468546638
Acute Scar	436.666666667	805.206073753
Acute Scar	477.777777778	623.062906725
Acute Scar	572.222222222	646.386117137
Acute Scar	775.555555556	588.63340564
Acute Scar	604.444444444	733.015184382
Acute Scar	777.777777778	731.904555315
Acute Scar	852.222222222	684.147505423
Acute Scar	988.888888889	698.585683297
Acute Scar	880.0	555.314533623
Acute Scar	248.888888889	583.080260304
Acute Scar	362.222222222	570.863340564
Acute Scar	352.222222222	561.978308026
Acute Scar	455.555555556	931.817787419
Acute Scar	472.222222222	824.086767896
Acute Scar	518.888888889	826.30802603
Acute Scar	523.333333333	850.74186551
Acute Scar	541.111111111	675.262472885
Acute Scar	435.555555556	678.594360087
Acute Scar	404.444444444	716.355748373
