Acute Scar	937.777777778	167.704989154
Acute Scar	977.777777778	151.045553145
Acute Scar	861.111111111	313.197396963
Acute Scar	838.888888889	343.184381779
Acute Scar	792.222222222	424.260303688
Acute Scar	786.666666667	412.043383948
Acute Scar	742.222222222	419.817787419
Acute Scar	786.666666667	310.976138829
Acute Scar	750.0	313.197396963
Acute Scar	713.333333333	254.334056399
Acute Scar	804.444444444	132.164859002
Acute Scar	797.777777778	34.4295010846
Acute Scar	562.222222222	93.2928416486
Acute Scar	574.444444444	368.728850325
Acute Scar	468.888888889	412.043383948
Acute Scar	512.222222222	502.004338395
Acute Scar	552.222222222	557.535791757
Acute Scar	467.777777778	585.301518438
Acute Scar	402.222222222	574.195227766
Acute Scar	343.333333333	575.305856833
Acute Scar	292.222222222	569.752711497
Acute Scar	173.333333333	508.668112798
Acute Scar	205.555555556	213.240780911
Acute Scar	211.111111111	144.381778742
Acute Scar	101.111111111	688.590021692
Acute Scar	413.333333333	680.815618221
Acute Scar	330.0	772.997830803
Acute Scar	371.111111111	815.201735358
Acute Scar	303.333333333	891.835140998
Acute Scar	472.222222222	795.210412148
Acute Scar	650.0	764.112798265
Acute Scar	630.0	918.490238612
Acute Scar	825.555555556	796.321041215
Acute Scar	1036.66666667	849.631236443
Acute Scar	1014.44444444	931.817787419
Acute Scar	1008.88888889	888.503253796
Acute Scar	692.222222222	540.876355748
Acute Scar	606.666666667	508.668112798
Micronuclei	231.111111111	635.279826464
Micronuclei	341.111111111	530.880694143
Micronuclei	880.0	745.232104121
Micronuclei	1225.55555556	726.351409978
Micronuclei	1296.66666667	448.694143167
Micronuclei	1341.11111111	770.776572668
Micronuclei	403.333333333	264.329718004
Subacute Scar	508.888888889	44.4251626898
Subacute Scar	201.111111111	297.648590022
Subacute Scar	165.555555556	274.32537961
Subacute Scar	334.444444444	169.926247289
Subacute Scar	342.222222222	378.724511931
Subacute Scar	147.777777778	749.67462039
Subacute Scar	207.777777778	988.459869848
Subacute Scar	328.888888889	886.281995662
Subacute Scar	322.222222222	703.028199566
Subacute Scar	475.555555556	372.060737527
Subacute Scar	1157.77777778	623.062906725
Subacute Scar	1326.66666667	553.093275488
Subacute Scar	637.777777778	816.312364425
Subacute Scar	133.333333333	944.034707158
Subacute Scar	21.1111111111	930.707158351
Subacute Scar	1286.66666667	316.529284165
Subacute Scar	653.333333333	556.42516269
Unscarred	1226.66666667	64.4164859002
Unscarred	1212.22222222	74.4121475054
Unscarred	1180.0	57.7527114967
Unscarred	1277.77777778	32.2082429501
Unscarred	1134.44444444	113.284164859
Unscarred	1132.22222222	133.275488069
Unscarred	1091.11111111	165.48373102
Unscarred	1071.11111111	151.045553145
Unscarred	1073.33333333	103.288503254
Unscarred	1044.44444444	139.939262473
Unscarred	1037.77777778	153.26681128
Unscarred	1034.44444444	165.48373102
Unscarred	1005.55555556	157.709327549
Unscarred	966.666666667	93.2928416486
Unscarred	1022.22222222	74.4121475054
Unscarred	1101.11111111	16.6594360087
Unscarred	1004.44444444	15.5488069414
Unscarred	920.0	17.7700650759
Unscarred	941.111111111	64.4164859002
Unscarred	877.777777778	37.7613882863
Unscarred	855.555555556	45.535791757
Unscarred	841.111111111	7.77440347072
Unscarred	815.555555556	8.88503253796
Unscarred	782.222222222	76.6334056399
Unscarred	762.222222222	75.5227765727
Unscarred	838.888888889	84.4078091106
Unscarred	772.222222222	116.616052061
Unscarred	728.888888889	108.84164859
Unscarred	733.333333333	93.2928416486
Unscarred	715.555555556	64.4164859002
Unscarred	697.777777778	27.7657266811
Unscarred	675.555555556	54.420824295
Unscarred	656.666666667	68.8590021692
Unscarred	645.555555556	89.9609544469
Unscarred	652.222222222	115.505422993
Unscarred	646.666666667	134.386117137
Unscarred	607.777777778	119.947939262
Unscarred	638.888888889	152.156182213
Unscarred	628.888888889	171.036876356
Unscarred	584.444444444	151.045553145
Unscarred	666.666666667	175.479392625
Unscarred	664.444444444	194.360086768
Unscarred	734.444444444	188.806941432
Unscarred	746.666666667	157.709327549
Unscarred	744.444444444	214.351409978
Unscarred	763.333333333	184.364425163
Unscarred	776.666666667	206.577006508
Unscarred	837.777777778	146.603036876
Unscarred	842.222222222	206.577006508
Unscarred	877.777777778	154.377440347
Unscarred	916.666666667	126.611713666
Unscarred	928.888888889	141.04989154
Unscarred	920.0	244.338394794
Unscarred	947.777777778	203.245119306
Unscarred	952.222222222	259.887201735
Unscarred	990.0	227.678958785
Unscarred	990.0	257.665943601
Unscarred	974.444444444	283.210412148
Unscarred	1025.55555556	244.338394794
Unscarred	1056.66666667	222.125813449
Unscarred	1071.11111111	256.555314534
Unscarred	1085.55555556	227.678958785
Unscarred	1103.33333333	272.104121475
Unscarred	1137.77777778	233.232104121
Unscarred	1118.88888889	192.138828633
Unscarred	1137.77777778	198.802603037
Unscarred	1223.33333333	174.368763557
Unscarred	1214.44444444	195.470715835
Unscarred	1268.88888889	172.147505423
Unscarred	1287.77777778	183.253796095
Unscarred	1298.88888889	157.709327549
Unscarred	1332.22222222	146.603036876
Unscarred	1258.88888889	235.453362256
Unscarred	1223.33333333	248.780911063
Unscarred	1226.66666667	262.10845987
Unscarred	1188.88888889	277.657266811
Unscarred	1253.33333333	288.763557484
Unscarred	1241.11111111	334.299349241
Unscarred	1208.88888889	355.401301518
Unscarred	1128.88888889	342.073752711
Unscarred	1170.0	342.073752711
Unscarred	1078.88888889	312.086767896
Unscarred	1097.77777778	294.31670282
Unscarred	1057.77777778	285.431670282
Unscarred	1046.66666667	334.299349241
Unscarred	1068.88888889	384.277657267
Unscarred	1030.0	386.498915401
Unscarred	1056.66666667	409.822125813
Unscarred	1106.66666667	409.822125813
Unscarred	1036.66666667	410.932754881
Unscarred	1018.88888889	430.924078091
Unscarred	993.333333333	400.937093275
Unscarred	977.777777778	356.511930586
Unscarred	940.0	433.145336226
Unscarred	932.222222222	456.468546638
Unscarred	917.777777778	427.592190889
Unscarred	880.0	422.039045553
Unscarred	857.777777778	402.047722343
Unscarred	863.333333333	434.255965293
Unscarred	841.111111111	412.043383948
Unscarred	836.666666667	440.919739696
Unscarred	844.444444444	462.021691974
Unscarred	811.111111111	385.388286334
Unscarred	790.0	365.396963124
Unscarred	772.222222222	354.290672451
Unscarred	727.777777778	350.958785249
Unscarred	785.555555556	337.631236443
Unscarred	810.0	306.53362256
Unscarred	806.666666667	290.984815618
Unscarred	754.444444444	248.780911063
Unscarred	732.222222222	268.772234273
Unscarred	776.666666667	279.878524946
Unscarred	874.444444444	265.440347072
