Acute Scar	1224.44444444	168.815618221
Acute Scar	1010.0	763.002169197
Acute Scar	1354.44444444	924.043383948
Acute Scar	640.0	917.379609544
Acute Scar	877.777777778	941.813449024
Acute Scar	674.444444444	536.433839479
Acute Scar	48.8888888889	548.650759219
Acute Scar	211.111111111	715.245119306
Acute Scar	188.888888889	313.197396963
Micronuclei	1297.77777778	629.726681128
Micronuclei	523.333333333	878.507592191
Micronuclei	248.888888889	386.498915401
Micronuclei	678.888888889	836.303687636
Subacute Scar	706.666666667	717.46637744
Subacute Scar	484.444444444	581.969631236
Subacute Scar	587.777777778	443.140997831
Subacute Scar	496.666666667	955.140997831
Subacute Scar	555.555555556	994.013015184
Subacute Scar	835.555555556	584.190889371
Subacute Scar	743.333333333	566.420824295
Subacute Scar	521.111111111	678.594360087
Subacute Scar	93.3333333333	944.034707158
Subacute Scar	352.222222222	420.928416486
Subacute Scar	552.222222222	43.3145336226
Subacute Scar	265.555555556	109.952277657
Subacute Scar	271.111111111	369.839479393
Unscarred	1350.0	996.234273319
Unscarred	1304.44444444	1004.00867679
Unscarred	1327.77777778	976.242950108
Unscarred	1315.55555556	955.140997831
Unscarred	1334.44444444	946.255965293
Unscarred	1324.44444444	924.043383948
Unscarred	1332.22222222	909.605206074
Unscarred	1343.33333333	884.060737527
Unscarred	1352.22222222	868.511930586
Unscarred	1348.88888889	847.409978308
Unscarred	1326.66666667	837.414316703
Unscarred	1301.11111111	807.427331887
Unscarred	1285.55555556	812.980477223
Unscarred	1277.77777778	852.963123644
Unscarred	1264.44444444	906.273318872
Unscarred	1285.55555556	920.711496746
Unscarred	1234.44444444	930.707158351
Unscarred	1220.0	957.362255965
Unscarred	1242.22222222	1014.00433839
Unscarred	1277.77777778	1014.00433839
Unscarred	1170.0	1008.45119306
Unscarred	1175.55555556	981.796095445
Unscarred	1143.33333333	1010.67245119
Unscarred	1120.0	994.013015184
Unscarred	1143.33333333	977.353579176
Unscarred	1155.55555556	962.915401302
Unscarred	1141.11111111	950.698481562
Unscarred	1136.66666667	925.154013015
Unscarred	1113.33333333	888.503253796
Unscarred	1085.55555556	912.937093275
Unscarred	1056.66666667	921.822125813
Unscarred	1075.55555556	964.026030369
Unscarred	1058.88888889	992.902386117
Unscarred	1100.0	996.234273319
Unscarred	1023.33333333	1014.00433839
Unscarred	1005.55555556	981.796095445
Unscarred	1003.33333333	948.477223427
Unscarred	1004.44444444	911.826464208
Unscarred	1004.44444444	894.056399132
Unscarred	971.111111111	897.388286334
Unscarred	1005.55555556	877.396963124
Unscarred	980.0	848.520607375
Unscarred	920.0	870.73318872
Unscarred	940.0	925.154013015
Unscarred	902.222222222	896.277657267
Unscarred	894.444444444	866.290672451
Unscarred	845.555555556	860.737527115
Unscarred	862.222222222	894.056399132
